,year,area,台数,車種
4781,2012,中央,14493.0,小型乗用車
4782,2012,旭,7677.0,小型乗用車
4783,2012,東淀川,47443.0,自動車総数
4784,2012,西淀川,10467.0,小型乗用車
4785,2012,住吉,13272.0,小型乗用車
4786,2012,東住吉,12179.0,小型乗用車
4787,2012,阿倍野,23988.0,自動車総数
4788,2012,平野,21211.0,小型乗用車
4789,2012,港,6724.0,小型乗用車
4790,2012,東成,750.0,普通車貨物
4791,2012,福島,842.0,普通車貨物
4792,2012,西成,1285.0,普通車貨物
4793,2012,天王寺,17248.0,自動車総数
4794,2012,淀川,18523.0,小型乗用車
4795,2012,平野,2019.0,普通車貨物
4796,2012,東淀川,1043.0,普通車貨物
4797,2012,西淀川,114.0,電気自動車総数
4798,2012,城東,44823.0,自動車総数
4799,2012,西,16.0,バス
4800,2012,此花,1999.0,普通車貨物
4801,2012,中央,484.0,普通車貨物
4802,2012,浪速,701.0,普通車貨物
4803,2012,天王寺,175.0,普通車貨物
4804,2012,西淀川,2775.0,普通車貨物
4805,2012,西,946.0,普通車貨物
4806,2012,大正,2345.0,普通車貨物
4807,2012,淀川,1003.0,普通車貨物
4808,2012,城東,953.0,普通車貨物
4809,2012,東成,23633.0,自動車総数
4810,2012,天王寺,6622.0,普通乗用車
4811,2012,大正,5.0,電気小型自動車
4812,2012,中央,16.0,電気小型自動車
4813,2012,西淀川,955.0,小型二輪
4814,2012,城東,704.0,特種用途車
4815,2012,北,16.0,電気小型自動車
4816,2012,生野,5.0,電気小型自動車
4817,2012,都島,2.0,電気小型自動車
4818,2012,浪速,9481.0,乗用車総数
4819,2012,福島,7.0,電気小型自動車
4820,2012,大正,12553.0,乗用車総数
4821,2012,此花,4.0,電気小型自動車
4822,2012,東成,5.0,電気小型自動車
4823,2012,平野,8.0,電気小型自動車
4824,2012,淀川,1701.0,小型二輪
4825,2012,西淀川,1139.0,特種用途車
4826,2012,鶴見,569.0,特種用途車
4827,2012,西成,603.0,特種用途車
4828,2012,浪速,4682.0,小型乗用車
4829,2012,生野,10831.0,小型乗用車
4830,2012,住吉,350.0,特種用途車
4831,2012,西,9656.0,小型乗用車
4832,2012,東住吉,726.0,特種用途車
4833,2012,生野,4.0,被けん引貨物
4834,2012,城東,18.0,被けん引貨物
4835,2012,鶴見,22.0,被けん引貨物
4836,2012,此花,1218.0,特種用途車
4837,2012,平野,1025.0,特種用途車
4838,2012,福島,447.0,特種用途車
4839,2012,生野,559.0,特種用途車
4840,2012,中央,1074.0,小型二輪
4841,2012,此花,688.0,小型二輪
4842,2012,北,89.0,電気小型特殊自動車
4843,2012,東淀川,1721.0,小型二輪
4844,2012,城東,1569.0,小型二輪
4845,2012,住之江,1032.0,小型二輪
4846,2012,東成,694.0,小型二輪
4847,2012,阿倍野,718.0,小型二輪
4848,2012,平野,1607.0,小型二輪
4849,2012,北,23732.0,乗用車総数
4850,2012,福島,532.0,小型二輪
4851,2012,都島,829.0,小型二輪
4852,2012,西,180.0,電気自動車総数
4853,2012,城東,4.0,電気小型自動車
4854,2012,西淀川,9.0,電気小型自動車
4855,2012,東住吉,1201.0,小型二輪
4856,2012,淀川,28.0,電気小型自動車
4857,2012,港,7.0,電気小型自動車
4858,2012,西,32.0,電気小型自動車
4859,2012,西成,1.0,電気小型自動車
4860,2012,住吉,8.0,電気小型自動車
4861,2012,東淀川,4.0,電気小型自動車
4862,2012,北,450.0,特種用途車
4863,2012,都島,375.0,特種用途車
4864,2012,天王寺,4574.0,小型乗用車
4865,2012,西,441.0,特種用途車
4866,2012,北,957.0,小型二輪
4867,2012,東成,114.0,電気小型特殊自動車
4868,2012,東淀川,716.0,特種用途車
4869,2012,旭,14423.0,乗用車総数
4870,2012,平野,191.0,電気小型特殊自動車
4871,2012,福島,11581.0,乗用車総数
4872,2012,淀川,33567.0,乗用車総数
4873,2012,阿倍野,56.0,小型特殊自動車
4874,2012,生野,912.0,小型二輪
4875,2012,港,13209.0,乗用車総数
4876,2012,此花,11461.0,乗用車総数
4877,2012,中央,27852.0,乗用車総数
4878,2012,住之江,1906.0,特種用途車
4879,2012,旭,6746.0,普通乗用車
4880,2012,西淀川,362.0,小型特殊自動車
4881,2012,住之江,9.0,電気小型自動車
4882,2012,西,219.0,被けん引貨物
4883,2012,平野,5121.0,小型貨物
4884,2012,鶴見,1015.0,小型二輪
4885,2012,東成,342.0,特種用途車
4886,2012,西淀川,105.0,電気小型特殊自動車
4887,2012,中央,370.0,特種用途車
4888,2012,東淀川,73.0,電気小型特殊自動車
4889,2012,此花,5976.0,小型乗用車
4890,2012,東住吉,9.0,電気小型自動車
4891,2012,住吉,1110.0,小型二輪
4892,2012,旭,8.0,被けん引貨物
4893,2012,都島,15838.0,乗用車総数
4894,2012,西成,666.0,小型二輪
4895,2012,住之江,174.0,電気小型特殊自動車
4896,2013,住之江,1916.0,特種用途車
4897,2013,東住吉,1134.0,小型二輪
4898,2013,福島,21787.0,自動車総数
4899,2013,此花,24224.0,自動車総数
4900,2013,東住吉,740.0,特種用途車
4901,2013,北,40474.0,自動車総数
4902,2013,西淀川,110.0,電気小型特殊自動車
4903,2013,東住吉,60.0,バス
4904,2013,阿倍野,5033.0,軽自動車
4905,2013,生野,157.0,電気小型特殊自動車
4906,2013,平野,38787.0,乗用車総数
4907,2013,西,19433.0,乗用車総数
4908,2013,平野,1489.0,小型二輪
4909,2013,平野,192.0,電気小型特殊自動車
4910,2013,中央,28193.0,乗用車総数
4911,2013,住之江,10654.0,軽自動車
4912,2013,此花,11525.0,乗用車総数
4913,2013,都島,44.0,電気小型特殊自動車
4914,2013,住吉,39354.0,自動車総数
4915,2013,都島,24.0,バス
4916,2013,西淀川,9627.0,普通乗用車
4917,2013,住吉,123.0,バス
4918,2013,港,211.0,バス
4919,2013,住吉,10123.0,軽自動車
4920,2013,東成,13207.0,乗用車総数
4921,2013,都島,24838.0,自動車総数
4922,2013,港,27522.0,自動車総数
4923,2013,都島,726.0,小型二輪
4924,2013,阿倍野,23961.0,自動車総数
4925,2013,天王寺,17305.0,自動車総数
4926,2013,中央,44071.0,自動車総数
4927,2013,住吉,12061.0,普通乗用車
4928,2013,城東,27334.0,乗用車総数
4929,2013,東淀川,12707.0,軽自動車
4930,2013,淀川,1468.0,小型二輪
4931,2013,住吉,988.0,小型二輪
4932,2013,鶴見,21549.0,乗用車総数
4933,2013,阿倍野,16735.0,乗用車総数
4934,2013,住吉,352.0,特種用途車
4935,2013,住之江,158.0,電気小型特殊自動車
4936,2013,淀川,88.0,電気小型特殊自動車
4937,2013,西成,32.0,電気小型特殊自動車
4938,2013,北,12283.0,普通乗用車
4939,2013,旭,4.0,電気小型自動車
4940,2013,西,5448.0,小型貨物
4941,2013,鶴見,37201.0,自動車総数
4942,2013,北,24284.0,乗用車総数
4943,2013,東住吉,11216.0,軽自動車
4944,2013,淀川,54381.0,自動車総数
4945,2013,東住吉,11525.0,普通乗用車
4946,2013,福島,11558.0,乗用車総数
4947,2013,浪速,9581.0,乗用車総数
4948,2013,東淀川,5.0,電気小型自動車
4949,2013,西成,25311.0,自動車総数
4950,2013,城東,5.0,電気小型自動車
4951,2013,都島,15786.0,乗用車総数
4952,2013,平野,69691.0,自動車総数
4953,2013,西,34135.0,自動車総数
4954,2013,東淀川,47211.0,自動車総数
4955,2013,東住吉,41040.0,自動車総数
4956,2013,住之江,51456.0,自動車総数
4957,2013,生野,20437.0,乗用車総数
4958,2013,旭,14370.0,乗用車総数
4959,2013,大正,12378.0,乗用車総数
4960,2013,西成,43.0,バス
4961,2013,阿倍野,8.0,電気小型特殊自動車
4962,2013,都島,380.0,特種用途車
4963,2013,東成,112.0,電気小型特殊自動車
4964,2013,此花,290.0,バス
4965,2013,大正,132.0,バス
4966,2013,港,13170.0,乗用車総数
4967,2013,西成,13028.0,乗用車総数
4968,2013,東淀川,71.0,電気小型特殊自動車
4969,2013,西淀川,90.0,バス
4970,2013,西,447.0,特種用途車
4971,2013,北,455.0,特種用途車
4972,2013,住吉,24987.0,乗用車総数
4973,2013,鶴見,568.0,特種用途車
4974,2013,住之江,907.0,小型二輪
4975,2013,浪速,60.0,電気小型特殊自動車
4976,2013,此花,85.0,電気自動車総数
4977,2013,西,149.0,電気小型特殊自動車
4978,2013,西,185.0,電気自動車総数
4979,2013,阿倍野,217.0,特種用途車
4980,2013,天王寺,162.0,特種用途車
4981,2013,浪速,17.0,バス
4982,2013,住之江,197.0,バス
4983,2013,中央,348.0,特種用途車
4984,2013,北,822.0,小型二輪
4985,2013,福島,870.0,電気自動車総数
4986,2013,平野,56.0,バス
4987,2013,西,15.0,バス
4988,2013,旭,394.0,特種用途車
4989,2013,大正,48.0,電気小型特殊自動車
4990,2013,東住吉,8.0,電気小型自動車
4991,2013,淀川,5777.0,小型貨物
4992,2013,生野,574.0,特種用途車
4993,2013,城東,1533.0,小型二輪
4994,2013,鶴見,975.0,小型二輪
4995,2013,生野,823.0,小型二輪
4996,2013,都島,46.0,電気自動車総数
4997,2013,北,129.0,電気自動車総数
4998,2013,東住吉,263.0,電気自動車総数
4999,2013,阿倍野,652.0,小型二輪
5000,2013,住之江,24947.0,乗用車総数
5001,2013,住吉,8.0,電気小型自動車
5002,2013,天王寺,411.0,小型二輪
5003,2013,中央,36.0,バス
5004,2013,阿倍野,6.0,電気小型自動車
5005,2013,旭,742.0,小型二輪
5006,2013,東成,349.0,特種用途車
5007,2013,淀川,508.0,特種用途車
5008,2013,淀川,33851.0,乗用車総数
5009,2013,港,618.0,小型二輪
5010,2013,浪速,367.0,小型二輪
5011,2013,東淀川,1505.0,小型二輪
5012,2013,福島,504.0,小型二輪
5013,2013,北,217.0,バス
5014,2013,東住吉,2773.0,小型貨物
5015,2013,此花,595.0,小型二輪
5016,2013,浪速,18773.0,自動車総数
5017,2013,西,701.0,小型二輪
5018,2013,旭,21.0,電気小型特殊自動車
5019,2013,西淀川,925.0,小型二輪
5020,2013,城東,100.0,電気小型特殊自動車
5021,2013,城東,44729.0,自動車総数
5022,2013,西淀川,19823.0,乗用車総数
5023,2013,浪速,198.0,小型特殊自動車
5024,2013,東淀川,27769.0,乗用車総数
5025,2013,東淀川,116.0,バス
5026,2013,旭,23894.0,自動車総数
5027,2013,生野,37446.0,自動車総数
5028,2013,東成,23564.0,自動車総数
5029,2013,鶴見,57.0,電気小型特殊自動車
5030,2013,淀川,85.0,バス
5031,2013,福島,12.0,バス
5032,2013,大正,26320.0,自動車総数
5033,2013,西成,566.0,小型二輪
5034,2013,中央,974.0,小型二輪
5035,2013,東成,602.0,小型二輪
5036,2013,大正,507.0,小型二輪
5037,2013,福島,447.0,特種用途車
5038,2013,此花,1243.0,特種用途車
5039,2013,城東,711.0,特種用途車
5040,2013,港,861.0,特種用途車
5041,2013,平野,1087.0,特種用途車
5042,2013,西成,612.0,特種用途車
5043,2013,大正,720.0,特種用途車
5044,2013,天王寺,43.0,電気小型特殊自動車
5045,2013,東成,75.0,バス
5046,2013,天王寺,11282.0,乗用車総数
5047,2013,西淀川,1178.0,特種用途車
5048,2013,都島,8193.0,普通乗用車
5049,2013,此花,81.0,電気小型特殊自動車
5050,2013,浪速,632.0,特種用途車
5051,2013,浪速,4964.0,普通乗用車
5052,2013,東淀川,741.0,特種用途車
5053,2013,東住吉,23488.0,乗用車総数
5054,2013,西淀川,37600.0,自動車総数
5055,2013,鶴見,6.0,電気小型自動車
5056,2013,都島,2.0,電気小型自動車
5057,2013,西,6257.0,軽自動車
5058,2013,生野,5.0,電気小型自動車
5059,2013,鶴見,21.0,被けん引貨物
5060,2013,生野,3021.0,小型貨物
5061,2013,天王寺,1.0,被けん引貨物
5062,2013,阿倍野,1.0,被けん引貨物
5063,2013,城東,18.0,被けん引貨物
5064,2013,旭,9.0,被けん引貨物
5065,2013,生野,5.0,被けん引貨物
5066,2013,東成,19.0,被けん引貨物
5067,2013,東淀川,2.0,被けん引貨物
5068,2013,住吉,19.0,被けん引貨物
5069,2013,北,16.0,被けん引貨物
5070,2013,西淀川,253.0,被けん引貨物
5071,2013,福島,39.0,被けん引貨物
5072,2013,住吉,1761.0,小型貨物
5073,2013,此花,416.0,被けん引貨物
5074,2013,東住吉,59.0,被けん引貨物
5075,2013,城東,2976.0,小型貨物
5076,2013,鶴見,2398.0,小型貨物
5077,2013,大正,438.0,被けん引貨物
5078,2013,西成,43.0,被けん引貨物
5079,2013,平野,52.0,被けん引貨物
5080,2013,西,215.0,被けん引貨物
5081,2013,中央,14.0,被けん引貨物
5082,2013,住之江,11721.0,貨物自動車総数
5083,2013,阿倍野,1034.0,小型貨物
5084,2013,北,6691.0,貨物自動車総数
5085,2013,淀川,6804.0,貨物自動車総数
5086,2013,港,5097.0,貨物自動車総数
5087,2013,鶴見,153.0,大型特種
5088,2013,住之江,3320.0,小型貨物
5089,2013,淀川,12.0,被けん引貨物
5090,2013,西淀川,3772.0,小型貨物
5091,2013,浪速,11.0,被けん引貨物
5092,2013,此花,2142.0,小型貨物
5093,2013,阿倍野,200.0,普通車貨物
5094,2013,鶴見,1641.0,普通車貨物
5095,2013,城東,937.0,普通車貨物
5096,2013,旭,368.0,普通車貨物
5097,2013,生野,813.0,普通車貨物
5098,2013,大正,5303.0,貨物自動車総数
5099,2013,西淀川,6771.0,貨物自動車総数
5100,2013,東淀川,14840.0,小型乗用車
5101,2013,中央,6756.0,貨物自動車総数
5102,2013,城東,3931.0,貨物自動車総数
5103,2013,東成,759.0,普通車貨物
5104,2013,東住吉,3871.0,貨物自動車総数
5105,2013,東淀川,1058.0,普通車貨物
5106,2013,住吉,2282.0,貨物自動車総数
5107,2013,都島,2.0,被けん引貨物
5108,2013,天王寺,1647.0,貨物自動車総数
5109,2013,阿倍野,1235.0,貨物自動車総数
5110,2013,鶴見,4060.0,貨物自動車総数
5111,2013,旭,1810.0,貨物自動車総数
5112,2013,西淀川,2746.0,普通車貨物
5113,2013,生野,3839.0,貨物自動車総数
5114,2013,東成,3086.0,貨物自動車総数
5115,2013,大正,2500.0,小型貨物
5116,2013,港,114.0,電気自動車総数
5117,2013,西成,2195.0,小型貨物
5118,2013,住之江,3498.0,被けん引貨物
5119,2013,天王寺,1468.0,小型貨物
5120,2013,浪速,2437.0,小型貨物
5121,2013,東成,2308.0,小型貨物
5122,2013,福島,2459.0,小型貨物
5123,2013,東淀川,4057.0,貨物自動車総数
5124,2013,天王寺,178.0,普通車貨物
5125,2013,港,2440.0,小型貨物
5126,2013,都島,2367.0,貨物自動車総数
5127,2013,西淀川,365.0,小型特殊自動車
5128,2013,西成,2.0,電気小型自動車
5129,2013,東淀川,120.0,小型特殊自動車
5130,2013,東成,280.0,小型特殊自動車
5131,2013,住吉,23.0,電気自動車総数
5132,2013,生野,474.0,小型特殊自動車
5133,2013,天王寺,3.0,電気小型自動車
5134,2013,旭,69.0,小型特殊自動車
5135,2013,平野,10.0,電気小型自動車
5136,2013,大正,222.0,小型特殊自動車
5137,2013,西,36.0,電気小型自動車
5138,2013,住之江,9.0,電気小型自動車
5139,2013,東成,56.0,大型特種
5140,2013,東淀川,196.0,大型特種
5141,2013,平野,502.0,小型特殊自動車
5142,2013,浪速,183.0,大型特種
5143,2013,淀川,26.0,電気小型自動車
5144,2013,西淀川,392.0,大型特種
5145,2013,中央,16.0,電気小型自動車
5146,2013,大正,364.0,大型特種
5147,2013,西成,101.0,大型特種
5148,2013,平野,115.0,大型特種
5149,2013,城東,216.0,大型特種
5150,2013,西,251.0,大型特種
5151,2013,北,17.0,電気小型自動車
5152,2013,福島,82.0,大型特種
5153,2013,此花,4.0,電気小型自動車
5154,2013,此花,305.0,大型特種
5155,2013,福島,7.0,電気小型自動車
5156,2013,阿倍野,54.0,小型特殊自動車
5157,2013,港,8.0,電気小型自動車
5158,2013,旭,1433.0,小型貨物
5159,2013,東住吉,118.0,大型特種
5160,2013,住之江,853.0,大型特種
5161,2013,中央,180.0,大型特種
5162,2013,旭,25.0,電気自動車総数
5163,2013,天王寺,31.0,大型特種
5164,2013,旭,53.0,大型特種
5165,2013,阿倍野,18.0,大型特種
5166,2013,生野,91.0,大型特種
5167,2013,住吉,441.0,大型特種
5168,2013,住之江,261.0,小型特殊自動車
5169,2013,城東,105.0,電気自動車総数
5170,2013,港,302.0,小型特殊自動車
5171,2013,阿倍野,14.0,電気自動車総数
5172,2013,東住吉,255.0,電気小型特殊自動車
5173,2013,西成,163.0,小型特殊自動車
5174,2013,天王寺,106.0,小型特殊自動車
5175,2013,西,389.0,小型特殊自動車
5176,2013,住之江,167.0,電気自動車総数
5177,2013,城東,234.0,小型特殊自動車
5178,2013,淀川,207.0,小型特殊自動車
5179,2013,福島,3303.0,貨物自動車総数
5180,2013,北,273.0,小型特殊自動車
5181,2013,住吉,58.0,小型特殊自動車
5182,2013,都島,85.0,小型特殊自動車
5183,2013,福島,1444.0,小型特殊自動車
5184,2013,此花,221.0,小型特殊自動車
5185,2013,都島,68.0,大型特種
5186,2013,浪速,65.0,電気自動車総数
5187,2013,北,158.0,大型特種
5188,2013,中央,130.0,小型特殊自動車
5189,2013,淀川,38.0,大型特種
5190,2013,港,845.0,大型特種
5191,2013,鶴見,260.0,小型特殊自動車
5192,2013,浪速,675.0,普通車貨物
5193,2013,浪速,3123.0,貨物自動車総数
5194,2013,西成,34.0,電気自動車総数
5195,2013,淀川,11420.0,軽自動車
5196,2013,港,6418.0,軽自動車
5197,2013,住之江,13428.0,小型乗用車
5198,2013,福島,4437.0,軽自動車
5199,2013,此花,5450.0,軽自動車
5200,2013,中央,7454.0,軽自動車
5201,2013,住吉,15.0,電気小型特殊自動車
5202,2013,西成,7265.0,軽自動車
5203,2013,大正,6694.0,軽自動車
5204,2013,阿倍野,7497.0,小型乗用車
5205,2013,鶴見,10974.0,小型乗用車
5206,2013,城東,13902.0,小型乗用車
5207,2013,旭,7540.0,小型乗用車
5208,2013,都島,5402.0,軽自動車
5209,2013,北,7574.0,軽自動車
5210,2013,東成,6680.0,小型乗用車
5211,2013,阿倍野,9238.0,普通乗用車
5212,2013,鶴見,10575.0,普通乗用車
5213,2013,城東,13432.0,普通乗用車
5214,2013,平野,20580.0,小型乗用車
5215,2013,旭,6830.0,普通乗用車
5216,2013,生野,9830.0,普通乗用車
5217,2013,東淀川,12929.0,普通乗用車
5218,2013,大正,6485.0,小型乗用車
5219,2013,淀川,1015.0,普通車貨物
5220,2013,天王寺,6831.0,普通乗用車
5221,2013,港,6654.0,普通乗用車
5222,2013,大正,5893.0,普通乗用車
5223,2013,生野,10607.0,小型乗用車
5224,2013,平野,18207.0,普通乗用車
5225,2013,西淀川,8056.0,軽自動車
5226,2013,西淀川,10196.0,小型乗用車
5227,2013,東成,4.0,電気小型自動車
5228,2013,西成,6849.0,小型乗用車
5229,2013,淀川,15299.0,普通乗用車
5230,2013,福島,6290.0,普通乗用車
5231,2013,此花,5640.0,普通乗用車
5232,2013,住吉,12926.0,小型乗用車
5233,2013,北,12001.0,小型乗用車
5234,2013,都島,7593.0,小型乗用車
5235,2013,西成,6179.0,普通乗用車
5236,2013,淀川,18552.0,小型乗用車
5237,2013,東成,6527.0,普通乗用車
5238,2013,福島,5268.0,小型乗用車
5239,2013,此花,5885.0,小型乗用車
5240,2013,生野,11139.0,軽自動車
5241,2013,東成,5909.0,軽自動車
5242,2013,城東,10739.0,軽自動車
5243,2013,鶴見,9604.0,軽自動車
5244,2013,中央,14349.0,小型乗用車
5245,2013,西,9596.0,小型乗用車
5246,2013,平野,20413.0,軽自動車
5247,2013,港,6516.0,小型乗用車
5248,2013,浪速,4672.0,軽自動車
5249,2013,生野,69.0,バス
5250,2013,天王寺,4451.0,小型乗用車
5251,2013,浪速,4617.0,小型乗用車
5252,2013,東住吉,11963.0,小型乗用車
5253,2013,住之江,11519.0,普通乗用車
5254,2013,天王寺,3651.0,軽自動車
5255,2013,旭,6421.0,軽自動車
5256,2013,西,9837.0,普通乗用車
5257,2013,中央,13844.0,普通乗用車
5258,2013,大正,54.0,電気自動車総数
5259,2013,西,979.0,普通車貨物
5260,2013,中央,55.0,電気小型特殊自動車
5261,2013,中央,473.0,普通車貨物
5262,2013,此花,2037.0,普通車貨物
5263,2013,福島,805.0,普通車貨物
5264,2013,都島,579.0,普通車貨物
5265,2013,北,833.0,普通車貨物
5266,2013,鶴見,63.0,電気自動車総数
5267,2013,中央,71.0,電気自動車総数
5268,2013,港,106.0,電気小型特殊自動車
5269,2013,北,112.0,電気小型特殊自動車
5270,2013,福島,863.0,電気小型特殊自動車
5271,2013,平野,202.0,電気自動車総数
5272,2013,浪速,5.0,電気小型自動車
5273,2013,城東,31.0,バス
5274,2013,東住吉,413.0,小型特殊自動車
5275,2013,港,485.0,被けん引貨物
5276,2013,天王寺,46.0,電気自動車総数
5277,2013,東淀川,2997.0,小型貨物
5278,2013,淀川,114.0,電気自動車総数
5279,2013,北,5842.0,小型貨物
5280,2013,東成,116.0,電気自動車総数
5281,2013,都島,1786.0,小型貨物
5282,2013,西淀川,117.0,電気自動車総数
5283,2013,西淀川,7.0,電気小型自動車
5284,2013,東淀川,76.0,電気自動車総数
5285,2013,天王寺,15.0,バス
5286,2013,住之江,4903.0,普通車貨物
5287,2013,西成,1295.0,普通車貨物
5288,2013,港,2172.0,普通車貨物
5289,2013,旭,35.0,バス
5290,2013,平野,5122.0,小型貨物
5291,2013,西成,3533.0,貨物自動車総数
5292,2013,西,6642.0,貨物自動車総数
5293,2013,東住吉,1039.0,普通車貨物
5294,2013,阿倍野,17.0,バス
5295,2013,此花,4595.0,貨物自動車総数
5296,2013,中央,6269.0,小型貨物
5297,2013,生野,162.0,電気自動車総数
5298,2013,大正,2365.0,普通車貨物
5299,2013,大正,6.0,電気小型自動車
5300,2013,住吉,502.0,普通車貨物
5301,2013,平野,2068.0,普通車貨物
5302,2013,鶴見,32.0,バス
5303,2013,平野,7242.0,貨物自動車総数
5304,2014,住之江,224.0,電気小型特殊自動車
5305,2014,此花,88.0,電気小型特殊自動車
5306,2014,中央,51.0,電気小型特殊自動車
5307,2014,北,114.0,電気小型特殊自動車
5308,2014,東成,110.0,電気小型特殊自動車
5309,2014,中央,28716.0,乗用車総数
5310,2014,阿倍野,8.0,電気小型特殊自動車
5311,2014,此花,11513.0,乗用車総数
5312,2014,生野,155.0,電気小型特殊自動車
5313,2014,港,106.0,電気小型特殊自動車
5314,2014,旭,19.0,電気小型特殊自動車
5315,2014,鶴見,66.0,電気小型特殊自動車
5316,2014,淀川,11719.0,軽自動車
5317,2014,城東,99.0,電気小型特殊自動車
5318,2014,福島,11626.0,乗用車総数
5319,2014,浪速,65.0,電気小型特殊自動車
5320,2014,旭,6612.0,軽自動車
5321,2014,城東,11229.0,軽自動車
5322,2014,東成,6034.0,軽自動車
5323,2014,鶴見,10240.0,軽自動車
5324,2014,西淀川,107.0,電気小型特殊自動車
5325,2014,西成,31.0,電気小型特殊自動車
5326,2014,住之江,11575.0,軽自動車
5327,2014,住吉,10431.0,軽自動車
5328,2014,西淀川,8423.0,軽自動車
5329,2014,住吉,17.0,電気小型特殊自動車
5330,2014,淀川,92.0,電気小型特殊自動車
5331,2014,東淀川,13148.0,軽自動車
5332,2014,東淀川,66.0,電気小型特殊自動車
5333,2014,東住吉,11690.0,軽自動車
5334,2014,都島,43.0,電気小型特殊自動車
5335,2014,天王寺,42.0,電気小型特殊自動車
5336,2014,大正,50.0,電気小型特殊自動車
5337,2014,西,151.0,電気小型特殊自動車
5338,2014,西,19653.0,乗用車総数
5339,2014,平野,201.0,電気小型特殊自動車
5340,2014,西,6351.0,軽自動車
5341,2014,東住吉,260.0,電気小型特殊自動車
5342,2014,中央,7796.0,軽自動車
5343,2014,此花,5582.0,軽自動車
5344,2014,福島,4564.0,軽自動車
5345,2014,福島,881.0,電気小型特殊自動車
5346,2014,北,24780.0,乗用車総数
5347,2014,西,383.0,小型特殊自動車
5348,2014,大正,6817.0,軽自動車
5349,2014,旭,374.0,普通車貨物
5350,2014,生野,797.0,普通車貨物
5351,2014,住吉,498.0,普通車貨物
5352,2014,淀川,1021.0,普通車貨物
5353,2014,東住吉,1028.0,普通車貨物
5354,2014,福島,787.0,普通車貨物
5355,2014,城東,1543.0,小型二輪
5356,2014,東住吉,810.0,特種用途車
5357,2014,住吉,354.0,特種用途車
5358,2014,住之江,2036.0,特種用途車
5359,2014,西成,569.0,小型二輪
5360,2014,鶴見,33.0,バス
5361,2014,住吉,132.0,バス
5362,2014,天王寺,401.0,小型二輪
5363,2014,港,623.0,小型二輪
5364,2014,住之江,209.0,バス
5365,2014,北,221.0,バス
5366,2014,都島,746.0,小型二輪
5367,2014,淀川,1559.0,小型二輪
5368,2014,東成,764.0,普通車貨物
5369,2014,阿倍野,197.0,普通車貨物
5370,2014,城東,949.0,普通車貨物
5371,2014,鶴見,1653.0,普通車貨物
5372,2014,住之江,11430.0,普通乗用車
5373,2014,大正,5883.0,普通乗用車
5374,2014,中央,14184.0,普通乗用車
5375,2014,北,12696.0,普通乗用車
5376,2014,此花,5672.0,普通乗用車
5377,2014,西,10073.0,普通乗用車
5378,2014,都島,584.0,普通車貨物
5379,2014,西成,1276.0,普通車貨物
5380,2014,平野,2108.0,普通車貨物
5381,2014,福島,436.0,特種用途車
5382,2014,西淀川,2802.0,普通車貨物
5383,2014,天王寺,173.0,普通車貨物
5384,2014,大正,2407.0,普通車貨物
5385,2014,北,851.0,普通車貨物
5386,2014,西,963.0,普通車貨物
5387,2014,中央,456.0,普通車貨物
5388,2014,港,2215.0,普通車貨物
5389,2014,此花,2132.0,普通車貨物
5390,2014,東淀川,1081.0,普通車貨物
5391,2014,住之江,5153.0,普通車貨物
5392,2014,浪速,681.0,普通車貨物
5393,2014,福島,6431.0,普通乗用車
5394,2014,西淀川,940.0,小型二輪
5395,2014,東淀川,1510.0,小型二輪
5396,2014,西,719.0,小型二輪
5397,2014,旭,760.0,小型二輪
5398,2014,生野,852.0,小型二輪
5399,2014,東住吉,1441.0,小型二輪
5400,2014,大正,561.0,小型二輪
5401,2014,北,845.0,小型二輪
5402,2014,中央,340.0,特種用途車
5403,2014,鶴見,1055.0,小型二輪
5404,2014,此花,303.0,バス
5405,2014,住之江,927.0,小型二輪
5406,2014,中央,36.0,バス
5407,2014,西,18.0,バス
5408,2014,都島,24.0,バス
5409,2014,西成,46.0,バス
5410,2014,平野,56.0,バス
5411,2014,港,196.0,バス
5412,2014,西淀川,95.0,バス
5413,2014,西成,632.0,特種用途車
5414,2014,都島,306.0,特種用途車
5415,2014,東成,618.0,小型二輪
5416,2014,中央,998.0,小型二輪
5417,2014,此花,617.0,小型二輪
5418,2014,平野,1548.0,小型二輪
5419,2014,福島,509.0,小型二輪
5420,2014,大正,717.0,特種用途車
5421,2014,北,474.0,特種用途車
5422,2014,西,429.0,特種用途車
5423,2014,浪速,674.0,特種用途車
5424,2014,浪速,410.0,小型二輪
5425,2014,西淀川,1205.0,特種用途車
5426,2014,阿倍野,645.0,小型二輪
5427,2014,阿倍野,218.0,特種用途車
5428,2014,天王寺,169.0,特種用途車
5429,2014,東成,341.0,特種用途車
5430,2014,旭,417.0,特種用途車
5431,2014,城東,699.0,特種用途車
5432,2014,東住吉,66.0,バス
5433,2014,鶴見,592.0,特種用途車
5434,2014,此花,1274.0,特種用途車
5435,2014,福島,12.0,バス
5436,2014,阿倍野,5415.0,軽自動車
5437,2014,淀川,514.0,特種用途車
5438,2014,住吉,1000.0,小型二輪
5439,2014,生野,581.0,特種用途車
5440,2014,東淀川,12845.0,普通乗用車
5441,2014,浪速,5049.0,普通乗用車
5442,2014,鶴見,10622.0,普通乗用車
5443,2014,生野,160.0,電気自動車総数
5444,2014,城東,231.0,小型特殊自動車
5445,2014,福島,2367.0,小型貨物
5446,2014,西淀川,3778.0,小型貨物
